POW_SA2_CODE_2021,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49ov_Mng,FTS_49ov_Pro,FTS_49ov_TecTW,FTS_49ov_CoPSW,FTS_49ov_ClAW,FTS_49ov_SWks,FTS_49ov_MaOpDv,FTS_49ov_Lab,FTS_49ov_IDNS,FTS_49ov_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49ov_Mng,PTS_49ov_Pro,PTS_49ov_TecTW,PTS_49ov_CoPSW,PTS_49ov_ClAW,PTS_49ov_SWks,PTS_49ov_MaOpDv,PTS_49ov_Lab,PTS_49ov_IDNS,PTS_49ov_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
209031213,0,0,0,8,0,0,0,3,0,15,0,6,8,32,0,9,0,17,0,78,6,0,3,13,0,4,0,4,0,29,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,11,17,54,11,15,0,26,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,7,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,8,4,0,0,0,0,34
209031214,0,0,0,11,0,0,0,0,0,15,0,0,3,30,0,4,0,13,0,58,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,46,7,7,0,14,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,6,0,0,0,0,0,34
209031215,0,0,0,17,0,7,4,9,0,33,6,5,4,38,7,122,5,84,0,271,5,5,4,10,3,17,0,10,0,53,0,0,0,7,0,9,0,5,0,18,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,9,75,12,157,6,101,5,387,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,0,10,0,17,0,0,0,3,0,0,0,0,0,8,0,0,5,4,0,0,0,5,0,10,0,0,6,6,0,0,0,0,0,16,0,0,11,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,4,12,0,11,0,72
209041216,0,0,0,13,0,34,0,8,0,56,6,8,0,26,9,96,6,11,4,163,0,4,5,9,6,17,0,14,0,54,0,0,0,5,3,7,0,0,0,21,0,0,0,0,0,0,0,0,6,9,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,14,9,60,21,159,7,33,11,320,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,7,0,0,0,16,0,0,0,0,0,6,0,3,0,18,0,0,3,3,0,4,0,0,0,7,0,0,3,0,0,3,0,0,0,12,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,18,6,3,20,0,3,0,56
209041217,0,0,0,5,4,5,0,3,0,20,0,6,0,20,9,105,0,46,0,187,0,0,0,5,7,27,0,11,0,52,5,0,5,4,0,8,0,3,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,28,23,151,5,63,0,285,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,4,8,0,7,0,31
209041220,0,0,0,29,3,63,0,4,0,113,9,5,9,126,15,307,3,92,0,572,8,0,3,38,9,71,0,31,0,152,0,4,3,6,7,19,0,10,0,52,0,0,0,3,3,3,0,3,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,11,0,0,0,10,21,11,17,205,32,468,5,141,8,921,0,0,0,0,0,11,0,3,0,9,0,0,4,7,0,14,0,3,0,29,0,0,5,12,0,8,0,5,3,32,3,0,4,0,0,9,0,0,0,15,0,0,6,5,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,24,8,36,4,4,3,106
209041221,0,0,0,4,0,0,0,0,0,4,3,5,0,6,0,0,0,0,0,20,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,17,6,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7
209041223,0,0,0,10,0,13,7,10,0,45,3,17,10,43,16,125,19,82,8,321,6,3,22,15,16,41,26,56,0,177,0,4,0,3,6,21,0,10,0,44,0,4,10,4,4,8,5,3,0,30,0,0,14,0,4,0,0,0,0,20,0,0,5,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,9,17,17,30,59,78,46,209,51,156,20,662,0,0,3,0,0,0,0,0,0,5,0,0,4,4,5,7,3,6,0,27,0,0,12,0,5,11,5,10,0,37,0,0,12,0,3,0,0,4,0,29,0,0,47,3,7,4,0,3,0,69,0,0,66,0,4,3,0,4,0,76,0,0,26,0,0,0,0,0,0,31,0,0,22,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,9,5,4,190,6,24,28,8,27,4,293
209041224,0,0,0,13,0,10,0,15,0,33,0,5,0,41,3,129,3,90,4,288,3,0,9,11,0,27,4,12,0,65,3,0,0,9,0,8,0,3,0,29,0,0,0,11,0,0,0,0,0,9,0,0,8,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,6,5,3,23,82,9,178,4,128,6,438,0,0,0,0,0,0,0,0,0,10,0,0,0,8,4,6,0,0,0,22,0,0,4,0,0,6,0,0,0,20,4,0,0,6,0,5,0,0,0,13,0,4,10,8,5,0,0,0,0,23,0,0,9,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,4,0,44,21,3,19,0,7,0,103
209041225,0,0,0,9,0,6,0,13,0,25,0,5,3,30,3,65,0,36,0,139,0,3,6,3,0,15,0,10,0,39,0,0,4,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,43,3,85,0,62,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,10,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,31,12,5,8,0,3,0,57
209041431,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,4,5,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,5,3,0,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,16
209041432,3,3,7,26,0,56,0,14,0,114,11,25,6,77,23,400,8,153,3,706,7,16,16,24,19,96,22,55,6,261,0,9,9,12,9,22,3,14,0,77,0,0,6,0,6,5,0,3,0,25,0,7,0,3,6,0,0,0,0,13,0,0,0,0,3,0,0,0,0,6,0,4,0,3,0,0,0,0,0,11,0,0,0,3,4,13,0,6,12,28,27,59,36,160,69,590,38,247,25,1247,0,0,0,0,0,5,0,0,0,5,0,0,0,12,6,23,0,10,0,52,0,0,3,5,4,13,5,13,0,38,0,7,4,3,0,8,0,6,0,29,5,6,17,5,6,0,0,0,0,41,3,3,17,0,3,0,0,0,0,30,0,0,9,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,22,52,23,22,47,0,38,0,212
209041433,0,0,0,13,0,3,0,0,0,15,0,4,3,27,7,57,4,29,4,132,0,0,12,7,5,19,13,17,0,68,0,0,0,0,4,5,3,5,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,7,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,5,21,50,19,86,24,52,6,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,7,5,0,0,15,0,0,6,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,15,0,0,22,0,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,48,8,0,5,4,3,0,76
209041435,0,0,0,0,0,0,0,0,0,5,0,6,0,3,4,15,0,8,0,39,0,0,0,5,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,11,9,23,0,13,0,55,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,12
209041436,0,0,0,9,0,4,0,0,0,12,3,11,4,31,12,87,3,28,0,184,0,0,0,11,4,19,0,7,0,44,0,0,0,11,0,9,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,21,12,61,24,120,3,36,4,281,3,0,0,0,0,0,0,0,0,8,0,0,4,0,0,3,0,0,0,8,0,0,4,4,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,8,0,9,0,4,0,42
209041437,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,48,0,17,0,77,0,0,11,0,0,7,6,7,0,46,0,0,0,4,0,16,0,0,0,17,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,11,3,72,9,30,0,149,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,5,0,33
209041527,0,0,0,4,0,7,0,0,0,14,0,4,0,22,7,67,6,22,0,125,0,0,7,12,0,14,0,12,0,53,0,0,0,4,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,45,7,96,10,33,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,4,5,0,0,40
209041528,0,0,0,0,0,0,0,3,0,13,0,0,0,15,0,70,3,45,0,134,0,0,0,6,0,8,4,11,0,22,3,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,20,4,82,4,61,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,16
209041529,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,27,0,7,0,41,0,0,0,0,0,9,0,0,0,14,0,0,0,8,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,3,39,0,16,0,77,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,3,0,8
209041530,0,0,0,0,0,0,0,0,0,9,0,7,0,3,3,6,3,11,0,24,0,0,0,5,0,11,12,10,0,41,0,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,5,17,9,13,22,18,11,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,4,0,23
209041531,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,61,0,9,0,79,0,0,0,3,3,18,0,4,0,32,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,13,80,3,14,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,19
209041532,0,0,0,3,0,0,0,3,0,3,3,4,0,17,4,48,0,24,0,98,0,0,0,0,0,17,0,3,0,27,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,18,4,74,0,34,4,151,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,3,0,7,0,0,0,12,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,23
210011226,0,5,0,7,0,75,0,3,0,96,0,4,6,51,7,271,8,77,0,429,5,6,5,17,14,46,4,20,0,106,0,0,0,3,5,16,0,3,0,26,0,0,4,0,0,7,0,0,0,12,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,12,22,78,23,414,19,96,3,681,0,0,0,4,0,5,0,0,0,7,0,0,4,0,0,8,0,7,0,22,0,0,3,5,0,0,0,4,0,17,0,0,3,0,0,0,0,3,0,14,3,0,23,5,0,0,0,0,0,29,0,0,30,0,0,0,0,0,0,31,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,69,11,4,18,3,15,0,127
210011227,0,3,0,16,0,49,0,0,0,69,0,0,0,24,9,123,5,22,0,181,0,3,5,10,3,40,3,6,0,77,3,0,0,0,0,8,0,5,0,22,0,0,7,0,7,0,0,0,0,27,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,7,4,23,53,23,225,19,38,15,401,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,3,0,0,0,11,0,3,3,0,0,5,0,0,0,13,0,0,0,4,0,0,0,0,0,8,0,6,17,3,4,9,0,0,0,39,0,0,8,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,9,36,18,10,18,5,5,0,100
210011228,3,0,0,27,0,6,3,8,0,57,4,8,3,65,21,60,43,85,10,299,0,3,13,24,17,22,39,39,6,152,9,0,0,7,7,7,21,19,0,62,0,0,10,5,6,3,3,3,0,32,0,0,13,0,4,0,0,5,0,30,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,3,19,12,17,51,127,59,104,112,157,17,661,0,0,0,0,0,0,3,0,0,5,0,0,3,6,0,4,3,5,4,23,0,0,5,4,8,0,3,7,5,36,0,0,12,0,0,6,4,3,0,27,0,9,72,6,7,0,4,0,0,94,0,0,84,0,5,0,4,4,0,104,0,0,28,0,0,0,0,0,0,28,0,0,20,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,7,4,9,230,10,21,8,26,23,6,341
210011230,0,0,0,20,4,12,3,0,0,39,0,5,0,44,13,53,0,31,0,148,0,0,0,12,4,13,0,5,0,41,0,0,0,0,0,0,0,5,0,11,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,85,22,81,8,39,4,249,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,5,5,0,6,0,39
210011231,0,3,0,3,0,6,0,0,0,15,0,5,0,23,5,38,0,12,0,90,0,0,0,5,0,3,0,9,0,17,0,0,3,6,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,33,7,50,3,18,0,135,0,0,4,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,21
210011533,0,0,0,0,0,6,0,0,0,10,0,3,0,16,3,40,5,29,0,98,0,0,0,11,4,10,0,7,0,36,0,0,0,3,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,5,7,32,5,68,5,45,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,4,0,25
