merchant_abn,consumer_fraud,average_monthly_transactions,Median_age_persons,Median_mortgage_repay_monthly,Median_rent_weekly,Median_tot_hhd_inc_weekly,name,category_label,merchant_fraud,cwgr,bnpl_revenue
35246778333.0,0.0,3.95,20.294117647058826,1534.1470588235295,302.5882352941176,1491.5735294117646,Vitae Velit Egestas Industries,"Retail Goods, Furniture and Home Furnishing",0,0.0045144776930408,2251.1871619023286
35253328405.0,0.0,11.380952380952381,18.465000000000003,1542.135,297.98,1597.83,Mauris Eu Turpis Limited,Automotives,0,0.0079121265955499,747.4711649785855
35260204943.0,0.0,4.45,18.45945945945946,1696.6351351351352,309.22972972972974,1591.6351351351352,Sed Dolor Limited,Retail Goods,0,0.0034825334653603,3743.012143856021
35267193658.0,0.0,1.5263157894736843,21.043478260869563,1520.8260869565217,273.69565217391306,1487.1304347826087,Magna Ltd,Media and Technology,0,0.0050776394320783,3744.0063476962637
35286003506.0,0.0,6.0,18.65714285714286,1583.647619047619,302.55238095238093,1646.009523809524,Velit Foundation,Furniture and Home Furnishing,0,0.0111944830909047,5286.723082432882
35318110910.0,0.0,73.42857142857143,18.191210485736313,1559.976869699306,299.6515034695451,1609.7671549730146,Tellus Lorem Incorporated,"Retail Goods, Media and Technology",0,0.0212438907758978,669.284280586378
35344855546.0,0.0,72.47619047619048,17.930817610062896,1541.4143081761006,296.4339622641509,1589.7036163522012,Quis Tristique Ac Inc.,Retail Goods,0,0.019978925064636,263.8425767778951
35367341543.0,0.0,125.33333333333333,18.489526411657558,1544.0619307832424,297.17987249544626,1590.2536429872496,Rhoncus Id Company,Retail Goods,0,0.0266080745543135,699.3744407376564
35381098677.0,0.0,1.523809523809524,18.615384615384613,1641.076923076923,328.9230769230769,1665.2692307692307,Egestas Corp.,Retail Goods,0,-0.008742261705209,5123.617641771407
35385390863.0,0.0,2.45,19.139534883720927,1561.1162790697674,291.83720930232556,1541.860465116279,Augue Id Ante Corporation,Retail Goods,0,-0.0159818855353579,1808.3696427880484
35387407637.0,0.0,2.5,21.9,1435.725,272.875,1489.85,Sollicitudin Orci Sem Incorporated,Services,0,0.0099967264155167,2303.8911509788995
35388105918.0,0.0,11.05,18.8586387434555,1490.2041884816754,287.5916230366492,1611.4921465968587,Orci Lobortis Limited,Retail Goods,0,0.0042969097550762,3248.569899333495
35391497890.0,0.0,184.19047619047618,18.510413428660243,1545.21821572894,297.62076468759716,1595.1970780230029,Donec Corporation,Furniture and Home Furnishing,0,0.0274799231044235,460.5401696745307
35393810060.0,0.0,6.65,19.203539823008846,1441.9557522123894,278.0973451327434,1542.9911504424779,Arcu Eu Odio Limited,"Retail Goods, Furniture and Home Furnishing",0,0.0021944566437508,729.4394803284638
35424691626.0,0.0,1130.2857142857142,18.486467380327205,1561.5108563926478,300.060846293678,1613.1081599676834,Eu Sem Pellentesque Limited,"Media and Technology, Furniture and Home Furnishing",0,0.0294838849129905,147.91642932454803
35475436187.0,0.0,3.1052631578947367,17.93333333333333,1666.2888888888888,305.73333333333335,1712.911111111111,Orci Lacus Vestibulum Institute,Retail Goods,0,-0.0039909722513633,553.2263752788185
35480690241.0,0.0,6.95,18.96551724137931,1519.853448275862,296.91379310344826,1596.0086206896551,Felis Purus PC,Furniture and Home Furnishing,0,-0.0118493891393005,1486.0439002719816
35556933338.0,0.0,1294.2857142857142,18.469736957860476,1550.2518694466437,298.22257411806106,1602.4266737045834,Semper Cursus Integer Limited,"Retail Goods, Media and Technology",0,0.0244293594857565,357.4038652707342
35575706403.0,91.09606847149963,3.5238095238095237,20.507936507936506,1488.3968253968253,278.8253968253968,1555.936507936508,Tempus Mauris Ltd,Retail Goods,1,-0.0084846392144724,39244.50815078704
35578320747.0,0.0,13.4,18.200892857142854,1599.0669642857142,305.23214285714283,1628.1651785714287,Morbi PC,"Media and Technology, Furniture and Home Furnishing",0,-0.0004512115941293,1423.228829520068
35615649088.0,0.0,1.0,18.25,1716.9375,327.125,1847.625,Tincidunt Congue Turpis Inc.,Furniture and Home Furnishing,0,-0.0170262712952559,5413.25994998702
35620324777.0,0.0,21.8,18.21606648199446,1584.9168975069251,302.6786703601108,1596.9473684210527,Porttitor Inc.,Furniture and Home Furnishing,0,0.011736122989945,2988.525915646626
35632109137.0,0.0,11.380952380952381,18.561855670103093,1480.7061855670104,293.2525773195876,1602.701030927835,Natoque Penatibus Industries,Retail Goods,0,0.042655554762538,253.38467147237597
35661290048.0,0.0,21.047619047619047,18.013736263736263,1609.4065934065934,302.43131868131866,1641.673076923077,Eget Institute,Services,0,0.0217365623743222,1678.3505088835068
35664226523.0,0.0,112.42857142857143,18.53296426774031,1554.2778057372925,300.4932058379467,1608.8510317060895,Erat Eget PC,"Retail Goods, Furniture and Home Furnishing",0,0.0342310973737791,1408.2043504793187
35679080538.0,0.0,51.57142857142857,18.21834061135371,1587.7412663755458,305.164847161572,1630.264192139738,Odio Etiam Limited,Retail Goods,0,0.0221090151225609,631.4616637125845
35713332328.0,0.0,5.55,18.432989690721648,1741.8247422680413,297.3298969072165,1626.0309278350514,Nisi Magna Sed LLC,Retail Goods,0,0.0121341038937157,955.0186565449003
35733444320.0,0.0,1122.5714285714287,18.390334383575563,1567.847494664092,302.1066673442423,1613.1120540705356,Arcu Ac Limited,Retail Goods,0,0.0283257195360402,195.68989076644021
35754571357.0,0.0,1.894736842105263,17.758620689655174,1601.0689655172414,302.7586206896552,1581.344827586207,Ante Dictum Incorporated,Media and Technology,0,-0.021782541364525,7131.802734706467
35755909141.0,0.0,15.45,18.39846743295019,1559.233716475096,308.08045977011494,1612.095785440613,Tristique Neque Venenatis Associates,Furniture and Home Furnishing,0,0.0027494439946322,480.0936659929552
35769589414.0,0.0,29.0,18.25258799171843,1563.7225672877846,299.5776397515528,1602.5155279503106,Arcu Et Pede Limited,Furniture and Home Furnishing,0,0.0245644751323581,1918.7618198659288
35787272183.0,0.0,1.5789473684210527,19.04,1714.32,335.92,1713.44,Blandit LLC,Retail Goods,0,-0.0082953914455343,11631.469459434056
35790530993.0,0.0,16.45,18.08571428571429,1577.2642857142857,302.09285714285716,1637.5607142857143,Venenatis Vel LLC,Services,0,0.0030259576087363,485.9167642052844
35809331583.0,0.0,91.4,18.38235294117647,1569.951633986928,300.2294117647059,1596.283660130719,Euismod In LLC,Furniture and Home Furnishing,0,0.0063474837756367,10367.237064421934
35813492759.0,0.0,182.76190476190476,18.337413684871315,1546.1741996233523,296.5445699937225,1593.1490897677338,Orci Institute,Services,0,0.0223165400214926,259.7141493052498
35883675055.0,0.0,19.80952380952381,18.659217877094974,1578.796089385475,302.7122905027933,1628.3156424581005,Tellus Justo Institute,Retail Goods,0,0.019041211289815,122.1165278614006
35906534450.0,0.0,2.736842105263158,16.837209302325583,1475.7209302325582,286.51162790697674,1545.6279069767443,Auctor Non Feugiat Corporation,Retail Goods,0,-0.0116293685893906,4229.49285941819
35909341340.0,29.13305311007307,1808.8095238095239,18.48933241569167,1562.8793405493336,300.53947944691237,1605.6280422949383,Arcu Sed Eu Incorporated,Media and Technology,1,0.0234921033879631,1203.5714496288072
35911782646.0,0.0,41.5,18.65988372093023,1599.4549418604652,306.375,1613.1380813953488,Semper Nam Tempor Limited,Media and Technology,0,-0.0046463844072572,4705.799302408133
35927874515.0,0.0,172.85714285714286,18.519934640522877,1562.8712418300654,300.19117647058823,1611.931045751634,Ac Orci Ut Industries,Retail Goods,0,0.0276333354926816,1372.4518577650751
35979239098.0,0.0,1.3999999999999997,17.5,1788.4583333333333,330.5,1789.1666666666667,Pede Nunc Sed Incorporated,Retail Goods,0,-0.0082531993287089,11634.822920739756
35990744747.0,0.0,14.0,18.57377049180328,1575.7704918032787,308.37704918032784,1632.7295081967213,Massa Lobortis Incorporated,"Retail Goods, Furniture and Home Furnishing",0,0.0066059671882736,1481.7920198822826
36002228596.0,0.0,4.95,18.602272727272727,1537.0454545454545,299.1136363636364,1625.840909090909,Orci Consectetuer Corporation,Services,0,-0.0034957970199294,2555.647182669523
36066395091.0,0.0,213.8095238095238,18.658970276008496,1551.478237791932,298.56263269639066,1598.4347133757963,Tristique LLC,"Retail Goods, Furniture and Home Furnishing",0,0.0231863996791017,1798.4792371608405
36105169298.0,0.0,0.9473684210526315,19.5,1417.857142857143,253.35714285714286,1589.2857142857142,Amet Diam Company,Retail Goods,0,-0.0032404532776109,7671.879376139087
36105696102.0,0.0,2.6315789473684212,18.652173913043477,1623.5652173913043,310.0,1611.4782608695652,Velit Eget Institute,Retail Goods,0,0.0090117125747672,18414.545971722604
36125151647.0,0.0,644.2380952380952,18.51773175717714,1560.721802506444,301.091725179984,1600.2174028975203,Sed Nec Corp.,Retail Goods,0,0.0245682170967658,76.7868550533935
36139372130.0,0.0,24.25,18.75550122249389,1583.9339853300733,303.4156479217604,1593.674816625917,Nec Mollis Vitae LLP,Retail Goods,0,0.0126643309379126,8136.066446791978
36196225600.0,0.0,818.1904761904761,18.466875871687584,1556.9672245467225,299.51108786610877,1596.9807531380752,Leo Elementum Sem Associates,Services,0,0.0262693675834728,246.72367646277704
36235884040.0,0.0,22.4,18.391780821917806,1562.6356164383562,301.2027397260274,1575.9369863013699,Curabitur Massa PC,"Media and Technology, Furniture and Home Furnishing",0,0.0034743463700579,2933.2443595879163
36291259608.0,0.0,20.428571428571427,18.617977528089888,1558.379213483146,300.88483146067415,1616.2921348314608,Ac LLC,"Media and Technology, Furniture and Home Furnishing",0,0.0243391413396818,1209.561092409748
36300724008.0,0.0,2.7,19.30232558139535,1411.6976744186047,290.6279069767442,1523.4186046511627,Ligula Aenean Associates,Furniture and Home Furnishing,0,-0.015074104532507,13988.653091864859
36307655284.0,0.0,14.5,19.142857142857146,1489.7268907563025,292.7773109243698,1535.3865546218487,Integer Id Incorporated,Services,0,-0.0039593621548827,4184.859539401824
36325756075.0,0.0,6.0,19.414893617021278,1493.6489361702127,290.63829787234044,1503.5425531914893,Amet Diam Ltd,"Media and Technology, Furniture and Home Furnishing",0,0.0123425947431201,1013.5754930582685
36413911362.0,0.0,67.85714285714286,18.49251247920133,1573.9650582362729,295.4683860232945,1592.3319467554077,Suspendisse Sed Institute,Services,0,0.0176415315648874,410.87015283164186
36436872469.0,0.0,2.1,19.75609756097561,1463.5853658536585,273.609756097561,1527.8536585365853,Dui Cras Pellentesque Corporation,Retail Goods,0,-0.0057614358734893,6115.370490341201
36461610866.0,0.0,9.45,18.25625,1574.7,303.05,1596.3125,Phasellus Fermentum Corporation,Media and Technology,0,-0.0074059801498589,5853.117224098683
36479085063.0,0.0,11.571428571428571,18.29383886255924,1610.2322274881517,313.54028436018956,1619.8767772511849,Lacinia Orci Consectetuer Company,Retail Goods,0,0.0119327628809136,189.70383524244986
36494504426.0,0.0,11.8,19.22613065326633,1532.0402010050252,291.964824120603,1548.1959798994974,Metus Aliquam Industries,Retail Goods,0,0.0115665458157623,215.41396044726298
36502394145.0,0.0,1.5500000000000003,20.346153846153847,1421.0384615384614,253.0,1496.7307692307693,Et Ultrices Posuere Corp.,Retail Goods,0,-0.000772258784614,13185.374696424347
36555094223.0,0.0,73.61904761904762,18.637127578304046,1521.951871657754,295.88235294117646,1586.4652406417113,Nunc Quis LLC,"Retail Goods, Furniture and Home Furnishing",0,0.0209845616257984,3134.9715421680094
36595568885.0,0.0,0.8333333333333334,17.53846153846154,1604.923076923077,314.38461538461536,1606.3076923076924,Euismod Est Arcu Inc.,Retail Goods,0,-0.0100926059338755,4240.738134541788
36607451384.0,0.0,275.6666666666667,18.407990064168906,1560.370523701097,300.7526392051335,1622.9973090457463,Feugiat Lorem Incorporated,Furniture and Home Furnishing,0,0.0158305792155539,690.580811991799
36628336616.0,0.0,10.5,17.910614525139664,1615.832402234637,304.0391061452514,1637.5977653631285,Sagittis Augue Incorporated,Retail Goods,0,-0.0052929920119929,8334.683992598291
36662964956.0,0.0,2.263157894736842,19.444444444444443,1502.5555555555557,307.47222222222223,1573.9722222222222,Curabitur Associates,Retail Goods,0,-0.0087003997475703,3189.6659314093195
36679017165.0,0.0,10.619047619047619,18.994505494505496,1603.2967032967033,314.2307692307692,1594.4945054945056,Iaculis Institute,Retail Goods,0,0.014955756349035,2553.8841732502965
36688095621.0,0.0,97.76190476190476,18.728546409807358,1527.6316403969645,295.3146526561588,1595.6001167542324,Aliquam Nisl Nulla Corporation,Furniture and Home Furnishing,0,0.0300773581465665,633.8301114267185
36747959917.0,0.0,56.42857142857143,18.434038267875124,1571.588116817724,300.82779456193356,1609.7764350453172,Sed Facilisis Inc.,Retail Goods,0,0.0159187874922694,2087.2834145823863
36758807067.0,0.0,19.2,19.15151515151515,1563.830303030303,303.3,1608.8363636363636,Pellentesque Ut Ipsum Institute,Retail Goods,0,0.0074992193727538,21.151212117909814
36800144612.0,0.0,7.8999999999999995,19.34848484848485,1542.6363636363637,301.2878787878788,1576.6742424242425,Imperdiet Non Limited,Retail Goods,0,0.0104191915235019,3164.1536694057872
36800720158.0,0.0,61.904761904761905,18.363553113553117,1556.35347985348,300.2893772893773,1596.9450549450548,A Felis Ullamcorper Corporation,"Retail Goods, Furniture and Home Furnishing",0,0.0175490943162679,2685.3694282723077
36861014911.0,0.0,31.15,18.21647509578544,1564.0191570881227,304.96360153256705,1623.8831417624522,Eu Euismod Industries,Retail Goods,0,0.0080895192250676,146.98545982836222
36866208934.0,0.0,51.142857142857146,18.29685807150596,1590.3282773564463,307.7421451787649,1616.284940411701,Tellus Corp.,Media and Technology,0,0.0368747063860226,655.5872853442804
36874828466.0,0.0,6.35,18.4375,1624.357142857143,308.57142857142856,1654.125,Ut Quam Vel LLP,Services,0,0.007964017769342,2622.375336137681
36961482719.0,0.0,7.190476190476191,19.0,1450.983870967742,289.69354838709677,1586.2903225806451,In Cursus Corp.,Media and Technology,0,0.0166955354390345,11797.005600991164
37023533442.0,0.0,37.0,18.22374429223744,1530.283105022831,294.61491628614914,1610.9223744292237,Ipsum Nunc Foundation,Furniture and Home Furnishing,0,0.0229860620714448,91.2780162046134
37069107801.0,0.0,10.1,17.95705521472393,1559.0,305.71165644171776,1659.3251533742332,Pellentesque Tincidunt Ltd,Retail Goods,0,0.0040126647428617,6735.6047407537335
37097551567.0,0.0,27.38095238095238,18.19175257731959,1560.2350515463918,301.49484536082474,1638.7134020618557,Quis Pede Associates,Automotives,0,0.0253668777516149,719.3588582840372
37106509177.0,0.0,21.285714285714285,18.15659340659341,1608.4478021978023,307.75,1645.4945054945056,Nullam Scelerisque Ltd,Retail Goods,0,0.0274775100344457,12372.13201717384
37176176705.0,0.0,25.85,18.142517814726844,1579.2541567695962,303.5439429928741,1617.249406175772,Eu Industries,Retail Goods,0,-0.0002199820303192,2040.4884060311883
37228343237.0,0.0,106.15,18.393340857787813,1567.8922121896162,300.2025959367946,1606.1168171557563,Odio A Purus Associates,Retail Goods,0,0.0122761147501966,30.24532161266569
37238742140.0,0.0,1.4444444444444444,17.227272727272727,1584.6363636363637,303.6818181818182,1662.0454545454545,Aenean Massa Company,Services,0,-0.020048556565411,4448.289355645092
37243721612.0,0.0,107.4761904761905,18.2230522945571,1550.6942369263606,297.593916755603,1594.931696905016,Convallis Inc.,Retail Goods,0,0.0183295223610371,196.09411446796562
37304535258.0,0.0,22.61904761904762,18.45194805194805,1506.303896103896,290.7584415584416,1566.3064935064936,Tempus Non Institute,Retail Goods,0,0.0037312960788591,1763.4690848149262
37320515399.0,0.0,9.5,18.50326797385621,1520.483660130719,281.54901960784315,1604.1307189542483,Quisque PC,Services,0,0.0151933900640004,451.36724138760957
37322527524.0,0.0,4.75,18.84146341463415,1642.2317073170732,315.0975609756098,1645.4512195121952,Nunc Nulla Incorporated,Services,0,-0.0003129296399653,675.3774794350003
37327984417.0,0.0,60.0,18.482790697674417,1526.660465116279,293.95720930232557,1593.647441860465,Purus Duis Consulting,Media and Technology,0,0.0376572263986807,754.9825399090905
37351213839.0,0.0,13.7,18.799999999999997,1502.1531914893617,285.97872340425533,1559.0553191489362,Lacus Quisque Purus Institute,Furniture and Home Furnishing,0,0.0177032476750313,10682.057600320608
37351880405.0,0.0,0.5555555555555556,14.0,1741.2,374.9,1700.9,Venenatis Incorporated,Media and Technology,0,-0.0185764701014431,23041.719105127704
37358528402.0,0.0,1.1666666666666667,16.941176470588232,1586.8235294117646,304.5882352941176,1611.2941176470588,Enim Mauris Inc.,Furniture and Home Furnishing,0,0.0065955571815912,21103.810860687325
37379915451.0,0.0,1260.3333333333333,18.38351189395315,1571.2720628291265,301.6924368984928,1612.984928273107,Tempor Est Ac Corporation,Furniture and Home Furnishing,0,0.0197406152462347,339.7375141515646
37419282352.0,0.0,17.857142857142858,18.273615635179155,1551.986970684039,302.885993485342,1596.2540716612377,Tristique Senectus Corp.,Media and Technology,0,0.0071179818336841,175.07831841002428
37440780757.0,0.0,4.05,19.0,1549.0,310.95081967213116,1588.5573770491803,Ante Iaculis Nec Corp.,Furniture and Home Furnishing,0,-0.0051426966680242,1594.6474299343804
37442271968.0,0.0,24.15,18.426506024096383,1516.944578313253,292.48192771084337,1578.7156626506023,Magna Tellus Faucibus LLP,Retail Goods,0,0.0056315755261897,597.6673321656277
37459245212.0,0.0,1107.5238095238096,18.458553882522224,1562.6573307980882,300.620227144252,1600.4955033660517,Aliquet Phasellus Consulting,"Media and Technology, Furniture and Home Furnishing",0,0.027707775737231,263.0684915189714
37470904997.0,0.0,2.8,19.382978723404257,1699.5744680851064,332.63829787234044,1657.4255319148936,Lorem Fringilla Industries,Retail Goods,0,-0.0003040545063912,6743.419405916847
37481834976.0,0.0,0.7,18.692307692307693,1363.3846153846155,270.53846153846155,1613.8461538461538,Ut Dolor Dapibus Consulting,Retail Goods,0,-0.0010112694327759,28582.614930761032
37482629458.0,0.0,0.1875,14.333333333333336,1959.0,367.0,1954.3333333333333,Sem Vitae Incorporated,Retail Goods,0,0.0,9325.16799275916
37505212069.0,0.0,8.8,18.00689655172414,1611.855172413793,309.0137931034483,1604.9448275862069,Convallis In Cursus Limited,Services,0,-0.0046025366327422,1959.3753419715292
37534260149.0,0.0,0.411764705882353,20.5,1381.3333333333333,288.3333333333333,1566.5,Nulla Limited,Retail Goods,0,-0.0183086222053333,2907.543257541894
37568109751.0,0.0,45.42857142857143,18.741656365883806,1546.8343634116193,298.74907292954265,1565.211372064277,Mollis Incorporated,Media and Technology,0,0.0184542554181514,465.4815151195064
37578923779.0,0.0,21.8,18.206989247311824,1531.1155913978494,299.81451612903226,1615.8575268817203,Cras Incorporated,Retail Goods,0,0.02249877456244,4031.07130665204
37621714049.0,0.0,50.19047619047619,18.404469273743018,1563.087150837989,301.66256983240226,1603.786592178771,Ut Sem Company,Retail Goods,0,0.055477090617394,3973.954288812024
37629693091.0,0.0,21.666666666666668,19.13793103448276,1534.1538461538462,297.60742705570294,1565.1379310344828,Duis A LLP,Media and Technology,0,0.0142200880761709,292.38852268873177
37662781564.0,0.0,170.85714285714286,18.30148048452221,1578.551144010767,305.3899730820996,1607.3337819650067,Vitae Velit Egestas Incorporated,Furniture and Home Furnishing,0,0.0229897182527469,849.222854224277
37670671283.0,0.0,0.5,18.142857142857146,1771.142857142857,321.85714285714283,1606.2857142857142,Malesuada Augue Ut LLP,Furniture and Home Furnishing,0,-0.0095863707937507,18446.25199768627
37687523474.0,0.0,1194.095238095238,18.369729524171696,1554.4497314255834,300.87279555069637,1602.272187098921,Nunc In Industries,"Retail Goods, Media and Technology",0,0.0257811617136851,122.24119677019634
37706925794.0,0.0,0.45,19.25,1676.375,313.125,1600.125,Purus Nullam Associates,Automotives,0,0.0028316797916869,14812.730994839889
37718833659.0,0.0,8.9,18.385135135135137,1485.2364864864865,292.1621621621622,1554.445945945946,Est LLC,Furniture and Home Furnishing,0,0.0017089132077454,9991.930022493112
37750618930.0,0.0,6.95,19.88135593220339,1518.6440677966102,283.1864406779661,1535.2288135593221,Consectetuer Ipsum PC,Retail Goods,0,-0.0027189902973141,12920.921175247699
37759101222.0,0.0,2.75,17.53333333333333,1493.1555555555556,279.1111111111111,1567.3111111111111,Erat PC,Retail Goods,0,0.0,2833.5385780917704
37762125537.0,0.0,67.19047619047619,18.345058626465665,1567.7370184254607,299.76968174204353,1618.751256281407,Pharetra Incorporated,Retail Goods,0,0.0258284026421908,1027.1431804161334
37802138328.0,0.0,4.1,19.820895522388057,1407.2835820895523,275.9850746268657,1562.8955223880596,Nunc Ullamcorper Velit Corporation,Media and Technology,0,-0.0295127508553209,813.7229791298598
37815517789.0,0.0,0.4375,19.0,1192.8333333333333,224.66666666666666,1370.1666666666667,Odio PC,Retail Goods,0,-0.0279405703694219,56569.51941154223
37829861545.0,0.0,20.523809523809526,18.352112676056336,1622.7605633802816,304.4140845070423,1640.9042253521127,Cursus Vestibulum Mauris Foundation,Furniture and Home Furnishing,0,0.0153622080862629,1868.3593617675888
37835781615.0,0.0,8.714285714285714,18.919463087248324,1525.7919463087248,295.1275167785235,1589.9060402684563,Quis Lectus PC,Retail Goods,0,0.0120897942333821,1165.9294955260611
37850439589.0,0.0,8.55,17.49285714285714,1571.7857142857142,286.95,1622.5071428571428,Mollis Vitae Associates,Automotives,0,0.0206281783846615,1266.1558880101497
37927728172.0,0.0,3.95,16.292307692307695,1535.553846153846,300.0769230769231,1654.4153846153847,Eu Accumsan LLP,"Media and Technology, Furniture and Home Furnishing",0,-0.0018199369027446,3432.661807051945
37935728745.0,0.0,0.7777777777777778,17.307692307692307,1798.8461538461538,366.38461538461536,1724.8461538461538,Laoreet Lectus Quis LLP,Retail Goods,0,-0.0206261502889399,42852.57404436232
37967061831.0,0.0,413.9047619047619,18.305303654850235,1567.0125034350096,301.62352294586424,1609.300494641385,Nullam Foundation,Automotives,0,0.0336904541792495,790.4525283967498
38012560280.0,0.0,422.3333333333333,18.41590754588715,1568.4073419442557,300.6250169952413,1611.372399728076,In Tempus Associates,"Retail Goods, Furniture and Home Furnishing",0,0.0249299964680098,1272.9266609113654
38049816588.0,0.0,0.7777777777777778,18.53846153846154,1320.0,280.61538461538464,1564.076923076923,Commodo Tincidunt Limited,Retail Goods,0,0.0084983870921704,31420.009041947225
38074504441.0,0.0,33.38095238095238,18.751736111111114,1549.4565972222222,297.87152777777777,1577.625,Metus In Lorem Associates,Retail Goods,0,0.0230123278910199,77.2373025044057
38086864545.0,0.0,28.55,17.75259875259875,1575.7110187110188,303.64449064449065,1628.3471933471933,Fringilla Euismod Industries,Furniture and Home Furnishing,0,0.0100757966019724,439.002385625097
38090089066.0,0.0,2467.4285714285716,18.4077743902439,1568.0416897634886,301.6733416481892,1611.9159044715448,Interdum Feugiat Sed Inc.,Furniture and Home Furnishing,0,0.0233872203888645,557.7921598223007
38180882926.0,0.0,1.9,19.485714285714288,1607.9714285714285,320.14285714285717,1600.857142857143,Mauris Quis Corp.,Services,0,-0.0053530264654437,1766.0325265644624
38194917037.0,0.0,18.857142857142858,18.51063829787234,1628.2644376899696,307.9696048632219,1677.303951367781,Vel Nisl LLP,Retail Goods,0,0.0121915780193644,2363.356764465066
38212167834.0,0.0,219.23809523809524,18.46017699115044,1570.193128578865,300.3193649141072,1602.7568974492451,Magna Suspendisse Industries,Furniture and Home Furnishing,0,0.0205609362300278,3899.3839204010724
38243146530.0,0.0,46.0,18.06082725060827,1571.5182481751824,305.9963503649635,1616.9440389294405,Suspendisse Aliquet Incorporated,Automotives,0,0.0222003585186483,1523.2892742203937
38249941422.0,0.0,0.9,18.666666666666664,1203.9333333333334,238.26666666666668,1339.8,Amet Faucibus Incorporated,Furniture and Home Furnishing,0,-0.011360557436216,4318.002700923803
38251474462.0,0.0,2.210526315789474,18.897435897435898,1485.8461538461538,282.02564102564105,1501.4102564102564,Ipsum Dolor LLC,Retail Goods,0,-0.002755260628089,797.8768898672807
38325541616.0,0.0,15.476190476190476,18.602316602316606,1558.7220077220077,306.2277992277992,1624.4749034749034,Vivamus Non Corporation,Services,0,0.0082447753107517,3645.7169449637036
38325909884.0,0.0,6.05,19.174757281553397,1534.0194174757282,299.77669902912623,1613.2135922330096,At Associates,Furniture and Home Furnishing,0,0.0033998036160589,1647.9589804978302
38337815814.0,0.0,91.80952380952381,18.235878336436997,1595.4258224705152,309.2669149596524,1634.9466170080696,Eget Venenatis Limited,Retail Goods,0,0.0200533205055137,4616.227206428449
38361767065.0,0.0,8.714285714285714,19.4025974025974,1529.9155844155844,295.47402597402595,1547.590909090909,Penatibus Et PC,Media and Technology,0,0.0036077206338271,538.51
38363946876.0,0.0,22.4,18.359580052493442,1546.0918635170603,305.5249343832021,1575.992125984252,Gravida LLC,"Retail Goods, Media and Technology",0,0.000547557711219,165.74221609188626
38367446372.0,0.0,6.85,19.121951219512198,1434.6341463414635,275.7886178861789,1575.8048780487804,Erat Vivamus Limited,"Retail Goods, Furniture and Home Furnishing",0,0.0024521991062593,1874.4977681443147
38425242099.0,0.0,14.65,19.177215189873415,1594.873417721519,309.9704641350211,1572.957805907173,In Felis Foundation,Furniture and Home Furnishing,0,0.0364052697550363,302.24376890673904
38435278995.0,0.0,594.7619047619048,18.55545968747004,1553.3887450867605,298.69130476464386,1599.839325088678,Sed Consequat Corp.,Retail Goods,0,0.0230146102792627,648.4206519534266
38447958250.0,0.0,0.4615384615384615,15.0,1897.0,326.6666666666667,1678.6666666666667,Lobortis Quam Incorporated,Furniture and Home Furnishing,0,-0.0255424625034835,13236.441855815769
38488456221.0,0.0,268.1904761904762,18.349060631938514,1554.6863791631085,300.06084543125536,1606.013023057216,In Cursus Consulting,Retail Goods,0,0.0309968870500787,563.6384105738713
38523562929.0,0.0,325.6190476190476,18.222686879247256,1561.5710054016379,299.0660393796829,1614.9125283150374,Sed Dictum Corp.,Media and Technology,0,0.0208413826257407,776.6524827429082
38523766800.0,0.0,0.4444444444444445,15.600000000000001,1459.0,300.0,1633.6,Elit Elit Fermentum Foundation,Furniture and Home Furnishing,0,0.0,7676.093405707258
38591231051.0,0.0,353.23809523809524,18.317465475223393,1560.090170593014,299.2667749796913,1610.2108854589765,Lectus Sit Inc.,"Retail Goods, Media and Technology",0,0.0227442975349296,160.00454060809736
38598071783.0,0.0,79.85714285714286,18.393684210526317,1562.5094736842104,302.9719298245614,1599.2477192982456,Etiam Imperdiet Dictum LLC,"Retail Goods, Media and Technology",0,0.0295830426965209,224.4626443558844
38603393734.0,0.0,91.04761904761904,18.03213610586011,1566.052299936988,300.6269691241336,1616.5456836798992,Amet Inc.,Furniture and Home Furnishing,0,0.0107276024340823,2294.38963025178
38612000811.0,0.0,6.25,17.646017699115042,1482.5663716814158,292.2566371681416,1600.654867256637,Magna Inc.,Furniture and Home Furnishing,0,0.0191485019116997,1077.8939029425364
38638753805.0,0.0,524.6190476190476,18.26764833261152,1565.0463404071027,301.06528800346473,1610.502490255522,Volutpat Ltd,Furniture and Home Furnishing,0,0.0227384779012469,67.59688108678348
38646383513.0,0.0,251.85714285714286,18.417883211678834,1567.6827098540145,300.711450729927,1609.5743613138686,Leo Elementum Foundation,Retail Goods,0,0.031323003313447,1051.577670857813
38664088375.0,0.0,21.714285714285715,18.838709677419352,1575.8736559139784,300.39516129032256,1576.3817204301076,Lacinia At Foundation,Retail Goods,0,0.0128494584634828,637.4963664089046
38672941140.0,0.0,27.95,18.730452674897123,1573.3168724279835,302.69135802469134,1617.4794238683128,Consequat Nec Mollis Institute,Furniture and Home Furnishing,0,-0.00273692136693,10886.142704868473
38675657098.0,0.0,13.238095238095237,18.506437768240346,1542.236051502146,302.09442060085837,1567.6051502145922,Amet LLP,Retail Goods,0,0.0153676189042275,936.3946577443627
38700038932.0,0.0,339.6190476190476,18.380047106325705,1567.5762113055182,301.15612382234184,1607.1983512786003,Etiam Bibendum Industries,Furniture and Home Furnishing,0,0.0160166361437448,8482.389258726447
